strategy,fold,status,error,train_main_macro_f1,val_main_macro_f1,test_main_macro_f1,test_main_micro_f1,test_main_weighted_f1,test_accuracy,test_balanced_accuracy,test_macro_auc,test_loss,checkpoint_path,output_dir,trainable_params,total_params,trainable_ratio,train_f1_NORM,val_f1_NORM,test_f1_NORM,test_sensitivity_NORM,test_specificity_NORM,test_auc_NORM,train_f1_AMI,val_f1_AMI,test_f1_AMI,test_sensitivity_AMI,test_specificity_AMI,test_auc_AMI,train_f1_IMI,val_f1_IMI,test_f1_IMI,test_sensitivity_IMI,test_specificity_IMI,test_auc_IMI,train_f1_Lateral-involved MI,val_f1_Lateral-involved MI,test_f1_Lateral-involved MI,test_sensitivity_Lateral-involved MI,test_specificity_Lateral-involved MI,test_auc_Lateral-involved MI
partial_finetune,1,OK,,0.923177637309895,0.9458376604670641,0.7219168474299099,0.7495069033530573,0.7467290089100311,0.7495069033530573,0.6990172925984913,0.9493248135038351,0.6784141141282031,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_1/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_1,299268,362052,0.8265884458586059,0.9429429429429429,0.9879518072289156,0.8698884758364313,0.8297872340425532,0.9699453551912568,0.9809324497151494,0.928125,0.9333333333333333,0.8098159509202454,0.6804123711340206,1.0,0.9690218757857681,0.9139072847682119,0.9493670886075949,0.7546296296296297,0.8858695652173914,0.7368421052631579,0.9300881679903081,0.907735321528425,0.9126984126984127,0.4533333333333333,0.4,0.9265402843601895,0.9172567605241149
partial_finetune,2,OK,,0.9156346943129231,0.9492507281943745,0.7842643167645897,0.8067061143984221,0.8013653709889653,0.8067061143984221,0.7618329419038852,0.9621723816350836,0.6219861609842885,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_2/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_2,299268,362052,0.8265884458586059,0.9347826086956522,0.940677966101695,0.8960573476702509,0.8865248226950354,0.9644808743169399,0.9713986745727241,0.9318885448916409,0.9696969696969697,0.8786127167630058,0.7835051546391752,1.0,0.9630877545888861,0.9063545150501672,0.9400630914826499,0.7971698113207547,0.9184782608695652,0.7801857585139319,0.9528705074707229,0.8895131086142322,0.9465648854961832,0.5652173913043478,0.4588235294117647,0.966824644549763,0.9613325899080011
partial_finetune,3,OK,,0.9196155346060415,0.9169078150572476,0.6676109383599182,0.7396449704142012,0.7159404202455184,0.7396449704142012,0.6628740154425065,0.9538859142127166,0.6234998724752159,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_3/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_3,299268,362052,0.8265884458586059,0.9311023622047244,0.9451476793248945,0.9219330855018587,0.8794326241134752,0.9890710382513661,0.9893810797194125,0.9374045801526718,0.9316770186335404,0.8520710059171598,0.7422680412371134,1.0,0.9931355292934372,0.9109075770191507,0.9063444108761329,0.748898678414097,0.9239130434782609,0.6904024767801857,0.9425057208237987,0.8990476190476191,0.8844621513944223,0.14754098360655737,0.10588235294117647,0.933649289099526,0.890521327014218
partial_finetune,4,OK,,0.902736329118684,0.9285505390114432,0.731376965577483,0.7672583826429981,0.7590884073513627,0.7672583826429981,0.7107198281431649,0.9658674844509016,0.6042392063129113,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_4/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_4,299268,362052,0.8265884458586059,0.9304174950298211,0.9411764705882353,0.8962962962962963,0.8581560283687943,0.9781420765027322,0.9728713715459443,0.9171779141104295,0.9132947976878613,0.8520710059171598,0.7422680412371134,1.0,0.9949207945687705,0.8946058091286307,0.9433962264150944,0.765375854214123,0.9130434782608695,0.7306501547987616,0.9552261407995692,0.8687440982058546,0.9163346613545816,0.4117647058823529,0.32941176470588235,0.9454976303317536,0.9404516308893226
partial_finetune,5,OK,,0.9120295971238499,0.9185017004881881,0.6668460435475941,0.7495069033530573,0.7224982039762285,0.7495069033530573,0.6594780891604569,0.9666376742561701,0.6466382016268002,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_5/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/partial_finetune/fold_5,299268,362052,0.8265884458586059,0.9384920634920635,0.9294605809128631,0.9398496240601504,0.8865248226950354,1.0,0.9948261830019766,0.9345509893455098,0.9341317365269461,0.779874213836478,0.6391752577319587,1.0,0.9907719386472215,0.8929460580912864,0.9079754601226994,0.7837259100642399,0.9945652173913043,0.6904024767801857,0.9723381343384037,0.8821292775665399,0.9024390243902439,0.16393442622950818,0.11764705882352941,0.9360189573459715,0.9086144410370784
full_finetune,1,OK,,0.9959635442058918,0.9915922566750652,0.8691296962538916,0.8777120315581854,0.8755633408543276,0.8777120315581854,0.8717682176678715,0.9650595169921272,0.6144001294346251,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_1/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_1,362052,362052,1.0,1.0,0.9959839357429718,0.896797153024911,0.8936170212765957,0.9617486338797814,0.9927140255009108,0.9953488372093023,0.9878048780487805,0.8098159509202454,0.6804123711340206,1.0,0.9109630374654262,0.9950657894736842,0.9900990099009901,0.8936170212765957,0.9130434782608695,0.9256965944272446,0.9850249024094763,0.993439550140581,0.9924812030075187,0.8762886597938144,1.0,0.943127962085308,0.9715361025926958
full_finetune,2,OK,,0.9931647933448586,0.9982400671862071,0.8928456506920988,0.893491124260355,0.8928135433334723,0.893491124260355,0.8923623363247088,0.9652943078883538,0.6299019196976336,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_2/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_2,362052,362052,1.0,0.993963782696177,1.0,0.8978102189781022,0.8723404255319149,0.9726775956284153,0.9895942332286943,0.9953632148377125,1.0,0.872093023255814,0.7731958762886598,1.0,0.9138295197384964,0.9917355371900827,0.9966777408637874,0.8923884514435696,0.9239130434782609,0.9164086687306502,0.9758884102840221,0.9915966386554622,0.9962825278810409,0.9090909090909091,1.0,0.9597156398104265,0.9818650683022024
full_finetune,3,OK,,0.990989068455045,0.9982439982808375,0.8867141915332668,0.8856015779092702,0.8844369104243724,0.8856015779092702,0.8836371598144775,0.9737548728309222,0.5797253491676594,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_3/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_3,362052,362052,1.0,0.993963782696177,1.0,0.8708487084870848,0.8368794326241135,0.9672131147540983,0.98816029143898,0.9953775038520801,1.0,0.8654970760233918,0.7628865979381443,1.0,0.9439778727684184,0.9867986798679867,0.9967213114754099,0.8865979381443299,0.9347826086956522,0.9009287925696594,0.9855465069322924,0.9878163074039362,0.9962546816479401,0.9239130434782609,1.0,0.966824644549763,0.9773348201839978
full_finetune,4,OK,,0.9924826943968583,1.0,0.8951156974949118,0.8994082840236687,0.8979128787207128,0.8994082840236687,0.893611259461298,0.9731897978400299,0.5655227859653312,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_4/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_4,362052,362052,1.0,0.9919354838709677,1.0,0.9057971014492754,0.8865248226950354,0.9726775956284153,0.9936247723132969,0.9938271604938271,1.0,0.8520710059171598,0.7422680412371134,1.0,0.9408096555192357,0.9925558312655087,1.0,0.9086161879895561,0.9456521739130435,0.9226006191950464,0.986286848835644,0.9916123019571296,1.0,0.9139784946236559,1.0,0.9620853080568721,0.9720379146919431
full_finetune,5,OK,,0.9931403790782661,0.9904076868675065,0.8972127371543304,0.9112426035502958,0.909877418113284,0.9112426035502958,0.9010324775646833,0.9656210152582919,0.5541677824432798,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_5/checkpoints/best_macro_f1.pt,/home/nugee/code-program/code-thesis/hibah/myocardial-infarction-localization/outputs/7_finetune_cnntransformer/20260615_034858/transfer_strategies/full_finetune/fold_5,362052,362052,1.0,0.993963782696177,0.9959514170040485,0.9642857142857143,0.9574468085106383,0.9890710382513661,0.9978878424989343,0.9984544049459042,0.9937888198757764,0.8242424242424242,0.7010309278350515,1.0,0.9080462660296705,0.9876339653751031,0.9869281045751634,0.9329758713136729,0.9456521739130435,0.9535603715170279,0.9850417283618252,0.9925093632958801,0.9849624060150376,0.8673469387755102,1.0,0.9383886255924171,0.9715082241427376
